;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
2004;"[array([['Д', 'Х', 'Х'],
       ['Х', 'Х', 'М'],
       ['Х', 'Ж', 'К']], dtype='<U1')]";['Д', 'М', 'Ж', 'К'];[0, 5, 7, 8];grid_9974.png;[1, 2, 3, 6];{'Д': 0, 'М': 1, 'Ж': 2, 'К': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};3;0.0;0
1843;"[array([['Ф', 'Ш', 'Х'],
       ['Г', 'Х', 'Х'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Ф', 'Ш', 'Г', 'Л'];[0, 1, 3, 7];grid_9668.png;[2, 5, 6, 8];{'Ф': 0, 'Ш': 1, 'Г': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Г': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 1, 3];[0, 6, 7, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};2;0.0;'Г - - -
342;"[array([['Т', 'К', 'П'],
       ['Х', 'Х', 'Х'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Т', 'К', 'П', 'М'];[0, 1, 2, 6];grid_2033.png;[3, 5, 7, 8];{'Т': 0, 'К': 1, 'П': 2, 'М': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'П': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};2;0.0;'- Т - -
1898;"[array([['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Г', 'Ш', 'Л']], dtype='<U1')]";['Ф', 'Г', 'Ш', 'Л'];[2, 6, 7, 8];grid_9725.png;[0, 1, 3, 5];{'Ф': 0, 'Г': 1, 'Ш': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'Л': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};0;;
472;"[array([['Х', 'Х', 'Х'],
       ['Т', 'Х', 'М'],
       ['К', 'Х', 'Ж']], dtype='<U1')]";['Т', 'М', 'К', 'Ж'];[3, 5, 6, 8];grid_2237.png;[0, 1, 2, 7];{'Т': 0, 'М': 1, 'К': 2, 'Ж': 3};{'Т': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};0;;
1730;"[array([['Л', 'Х', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Ш', 'П', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Ш', 'П'];[0, 5, 6, 7];grid_9482.png;[1, 2, 3, 8];{'Л': 0, 'Ф': 1, 'Ш': 2, 'П': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'П': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Л': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;7
1975;"[array([['Ж', 'К', 'М'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Д', 'Х']], dtype='<U1')]";['Ж', 'К', 'М', 'Д'];[0, 1, 2, 7];grid_9944.png;[3, 5, 6, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Д': 3};{'Ж': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};2;0.0;'М - - -
133;"[array([['Х', 'Х', 'Х'],
       ['Т', 'Х', 'Л'],
       ['Х', 'П', 'Ш']], dtype='<U1')]";['Т', 'Л', 'П', 'Ш'];[3, 5, 7, 8];grid_1468.png;[0, 1, 2, 6];{'Т': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Т': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Ш': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;1.0;'Л - - -
3288;"[array([['М', 'Х', 'Х'],
       ['Г', 'Х', 'Д'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['М', 'Г', 'Д', 'Ж'];[0, 3, 5, 6];grid_12556.png;[1, 2, 7, 8];{'М': 0, 'Г': 1, 'Д': 2, 'Ж': 3};{'М': [1, 2, 3], 'Г': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};4;0.0;'- М - -
783;"[array([['Х', 'П', 'Ф'],
       ['Т', 'Х', 'Х'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['П', 'Ф', 'Т', 'К'];[1, 2, 3, 6];grid_2977.png;[0, 5, 7, 8];{'П': 0, 'Ф': 1, 'Т': 2, 'К': 3};{'П': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 1, 0];[2, 3, 6, 7];{'К': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};4;1.0;'- - Т -
3372;"[array([['Х', 'Г', 'Д'],
       ['Х', 'Х', 'М'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['Г', 'Д', 'М', 'Ш'];[1, 2, 5, 8];grid_12642.png;[0, 3, 6, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 7, 6];[0, 1, 2, 3];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};2;1.0;'- Д - -
138;"[array([['Ф', 'П', 'Т'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Ф', 'П', 'Т', 'Л'];[0, 1, 2, 6];grid_1473.png;[3, 5, 7, 8];{'Ф': 0, 'П': 1, 'Т': 2, 'Л': 3};{'Ф': [1, 2, 3], 'П': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;0.0;3
3380;"[array([['Х', 'Ш', 'Х'],
       ['Г', 'Х', 'Х'],
       ['Х', 'М', 'Д']], dtype='<U1')]";['Ш', 'Г', 'М', 'Д'];[1, 3, 7, 8];grid_12651.png;[0, 2, 5, 6];{'Ш': 0, 'Г': 1, 'М': 2, 'Д': 3};{'Ш': [1, 2, 3], 'Г': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};1;1.0;1
180;"[array([['Х', 'Т', 'Х'],
       ['Ф', 'Х', 'Л'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Л', 'П'];[1, 3, 5, 6];grid_1516.png;[0, 2, 7, 8];{'Т': 0, 'Ф': 1, 'Л': 2, 'П': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;1.0;5
3358;"[array([['М', 'Х', 'Х'],
       ['Д', 'Х', 'Ш'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['М', 'Д', 'Ш', 'Г'];[0, 3, 5, 8];grid_12628.png;[1, 2, 6, 7];{'М': 0, 'Д': 1, 'Ш': 2, 'Г': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'Ш': [0, 1, 3], 'Г': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};3;0.0;8
143;"[array([['Т', 'Ф', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Л', 'П'];[0, 1, 3, 7];grid_1478.png;[2, 5, 6, 8];{'Т': 0, 'Ф': 1, 'Л': 2, 'П': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 1, 3];[0, 6, 7, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- - Ф -
2094;"[array([['Х', 'Х', 'К'],
       ['Ш', 'Х', 'М'],
       ['Х', 'Д', 'Х']], dtype='<U1')]";['К', 'Ш', 'М', 'Д'];[2, 3, 5, 7];grid_10067.png;[0, 1, 6, 8];{'К': 0, 'Ш': 1, 'М': 2, 'Д': 3};{'К': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};2;1.0;'- Ш - -
1321;"[array([['Ф', 'Х', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Х', 'П', 'Т']], dtype='<U1')]";['Ф', 'Ж', 'П', 'Т'];[0, 3, 7, 8];grid_5491.png;[1, 2, 5, 6];{'Ф': 0, 'Ж': 1, 'П': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Т': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'Ж': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};0;;
2104;"[array([['Х', 'Х', 'Х'],
       ['М', 'Х', 'Д'],
       ['Ш', 'Х', 'К']], dtype='<U1')]";['М', 'Д', 'Ш', 'К'];[3, 5, 6, 8];grid_10077.png;[0, 1, 2, 7];{'М': 0, 'Д': 1, 'Ш': 2, 'К': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};2;1.0;'- - Ш -
1312;"[array([['Ф', 'Х', 'П'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['Ф', 'П', 'Ж', 'Т'];[0, 2, 5, 7];grid_5481.png;[1, 3, 6, 8];{'Ф': 0, 'П': 1, 'Ж': 2, 'Т': 3};{'Ф': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Т': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Ж': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;0.0;3
2098;"[array([['Х', 'Х', 'М'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'Д', 'К']], dtype='<U1')]";['М', 'Ш', 'Д', 'К'];[2, 3, 7, 8];grid_10071.png;[0, 1, 5, 6];{'М': 0, 'Ш': 1, 'Д': 2, 'К': 3};{'М': [1, 2, 3], 'Ш': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};4;1.0;'- - М -
162;"[array([['П', 'Х', 'Х'],
       ['Л', 'Х', 'Ф'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['П', 'Л', 'Ф', 'Т'];[0, 3, 5, 8];grid_1498.png;[1, 2, 6, 7];{'П': 0, 'Л': 1, 'Ф': 2, 'Т': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;1.0;2
2046;"[array([['М', 'Ш', 'Х'],
       ['К', 'Х', 'Х'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['М', 'Ш', 'К', 'Д'];[0, 1, 3, 6];grid_10017.png;[2, 5, 7, 8];{'М': 0, 'Ш': 1, 'К': 2, 'Д': 3};{'М': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};3;1.0;5
4608;"[array([['Х', 'Ф', 'Х'],
       ['Х', 'Х', 'Х'],
       ['П', 'Г', 'Ж']], dtype='<U1')]";['Ф', 'П', 'Г', 'Ж'];[1, 6, 7, 8];grid_14475.png;[0, 2, 3, 5];{'Ф': 0, 'П': 1, 'Г': 2, 'Ж': 3};{'Ф': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'Г': 0, 'Ж': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'П': [1, 3], 'Ф': [2]};3;1.0;3
2045;"[array([['К', 'М', 'Х'],
       ['Д', 'Х', 'Ш'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['К', 'М', 'Д', 'Ш'];[0, 1, 3, 5];grid_10016.png;[2, 6, 7, 8];{'К': 0, 'М': 1, 'Д': 2, 'Ш': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};1;0.0;6
1584;"[array([['Г', 'Х', 'П'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Г', 'П', 'Л', 'Ф'];[0, 2, 5, 7];grid_9261.png;[1, 3, 6, 8];{'Г': 0, 'П': 1, 'Л': 2, 'Ф': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};0;;
2078;"[array([['Х', 'К', 'М'],
       ['Х', 'Х', 'Ш'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['К', 'М', 'Ш', 'Д'];[1, 2, 5, 6];grid_10050.png;[0, 3, 7, 8];{'К': 0, 'М': 1, 'Ш': 2, 'Д': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 7, 0];[1, 2, 3, 6];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};1;1.0;2
1636;"[array([['Л', 'Ж', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['Л', 'Ж', 'Ф', 'П'];[0, 1, 2, 8];grid_9385.png;[3, 5, 6, 7];{'Л': 0, 'Ж': 1, 'Ф': 2, 'П': 3};{'Л': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Ж': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};0;;
3388;"[array([['Х', 'Х', 'Д'],
       ['Г', 'Х', 'Х'],
       ['Ш', 'М', 'Х']], dtype='<U1')]";['Д', 'Г', 'Ш', 'М'];[2, 3, 6, 7];grid_12659.png;[0, 1, 5, 8];{'Д': 0, 'Г': 1, 'Ш': 2, 'М': 3};{'Д': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 0, 3];[2, 5, 6, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};2;1.0;'- Г - -
799;"[array([['Х', 'Ф', 'Х'],
       ['Х', 'Х', 'К'],
       ['Х', 'П', 'Т']], dtype='<U1')]";['Ф', 'К', 'П', 'Т'];[1, 5, 7, 8];grid_2994.png;[0, 2, 3, 6];{'Ф': 0, 'К': 1, 'П': 2, 'Т': 3};{'Ф': [1, 2, 3], 'К': [0, 2, 3], 'П': [0, 1, 3], 'Т': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'К': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};4;1.0;'К - - -
3324;"[array([['Х', 'Х', 'М'],
       ['Х', 'Х', 'Д'],
       ['Г', 'Х', 'Ж']], dtype='<U1')]";['М', 'Д', 'Г', 'Ж'];[2, 5, 6, 8];grid_12593.png;[0, 1, 3, 7];{'М': 0, 'Д': 1, 'Г': 2, 'Ж': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 7, 0, 6];[1, 2, 3, 5];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};1;1.0;5
316;"[array([['Х', 'Ф', 'Х'],
       ['Л', 'Х', 'Т'],
       ['Ш', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Л', 'Т', 'Ш'];[1, 3, 5, 6];grid_1936.png;[0, 2, 7, 8];{'Ф': 0, 'Л': 1, 'Т': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
3661;"[array([['Х', 'Х', 'Ж'],
       ['Г', 'Х', 'Х'],
       ['П', 'Х', 'М']], dtype='<U1')]";['Ж', 'Г', 'П', 'М'];[2, 3, 6, 8];grid_13010.png;[0, 1, 5, 7];{'Ж': 0, 'Г': 1, 'П': 2, 'М': 3};{'Ж': [1, 2, 3], 'Г': [0, 2, 3], 'П': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Г': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;0.0;'- Г - -
312;"[array([['Х', 'Ш', 'Л'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['Ш', 'Л', 'Ф', 'Т'];[1, 2, 5, 8];grid_1932.png;[0, 3, 6, 7];{'Ш': 0, 'Л': 1, 'Ф': 2, 'Т': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 7, 6];[0, 1, 2, 3];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
