;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
2054;"[array([['К', 'Д', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'Ш']], dtype='<U1')]";['К', 'Д', 'М', 'Ш'];[0, 1, 7, 8];grid_10025.png;[2, 3, 5, 6];{'К': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'К': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};2;1.0;'- - М -
1777;"[array([['Ж', 'Г', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Ж', 'Г', 'Ф', 'Л'];[0, 1, 5, 6];grid_9600.png;[2, 3, 7, 8];{'Ж': 0, 'Г': 1, 'Ф': 2, 'Л': 3};{'Ж': [1, 2, 3], 'Г': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 7, 0];[1, 3, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;1.0;'- - - Л
348;"[array([['М', 'Т', 'Х'],
       ['К', 'Х', 'Х'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['М', 'Т', 'К', 'П'];[0, 1, 3, 8];grid_2039.png;[2, 5, 6, 7];{'М': 0, 'Т': 1, 'К': 2, 'П': 3};{'М': [1, 2, 3], 'Т': [0, 2, 3], 'К': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};3;0.0;8
1846;"[array([['Г', 'Ф', 'Х'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Г', 'Ф', 'Ш', 'Л'];[0, 1, 5, 7];grid_9671.png;[2, 3, 6, 8];{'Г': 0, 'Ф': 1, 'Ш': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};0;;
2577;"[array([['Х', 'Х', 'Д'],
       ['Х', 'Х', 'К'],
       ['Х', 'П', 'Ж']], dtype='<U1')]";['Д', 'К', 'П', 'Ж'];[2, 5, 7, 8];grid_10984.png;[0, 1, 3, 6];{'Д': 0, 'К': 1, 'П': 2, 'Ж': 3};{'Д': [1, 2, 3], 'К': [0, 2, 3], 'П': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 7, 3, 6];[0, 1, 2, 5];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};0;;
321;"[array([['Х', 'Ф', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Ш', 'Т', 'Х']], dtype='<U1')]";['Ф', 'Л', 'Ш', 'Т'];[1, 5, 6, 7];grid_1942.png;[0, 2, 3, 8];{'Ф': 0, 'Л': 1, 'Ш': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[5, 7, 0, 3];[1, 2, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;6
2238;"[array([['Х', 'Х', 'М'],
       ['Х', 'Х', 'Х'],
       ['К', 'Ж', 'П']], dtype='<U1')]";['М', 'К', 'Ж', 'П'];[2, 6, 7, 8];grid_10285.png;[0, 1, 3, 5];{'М': 0, 'К': 1, 'Ж': 2, 'П': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Ж': [0, 1, 3], 'П': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};2;1.0;'М - - -
275;"[array([['Т', 'Л', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Т', 'Л', 'Ш', 'Ф'];[0, 1, 2, 7];grid_1894.png;[3, 5, 6, 8];{'Т': 0, 'Л': 1, 'Ш': 2, 'Ф': 3};{'Т': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;1
2243;"[array([['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['П', 'М', 'К']], dtype='<U1')]";['Ж', 'П', 'М', 'К'];[5, 6, 7, 8];grid_10290.png;[0, 1, 2, 3];{'Ж': 0, 'П': 1, 'М': 2, 'К': 3};{'Ж': [1, 2, 3], 'П': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[7, 0, 3, 6];[1, 2, 5, 8];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- К - -
330;"[array([['Х', 'Х', 'Т'],
       ['Л', 'Х', 'Х'],
       ['Х', 'Ф', 'Ш']], dtype='<U1')]";['Т', 'Л', 'Ф', 'Ш'];[2, 3, 7, 8];grid_1951.png;[0, 1, 5, 6];{'Т': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Т': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
1918;"[array([['М', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Д', 'К']], dtype='<U1')]";['М', 'П', 'Д', 'К'];[0, 1, 7, 8];grid_9815.png;[2, 3, 5, 6];{'М': 0, 'П': 1, 'Д': 2, 'К': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};3;1.0;3
249;"[array([['Х', 'Л', 'Х'],
       ['Т', 'Х', 'Ф'],
       ['Х', 'Х', 'Ж']], dtype='<U1')]";['Л', 'Т', 'Ф', 'Ж'];[1, 3, 5, 8];grid_1868.png;[0, 2, 6, 7];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ж': 3};{'Л': [1, 2, 3], 'Т': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;0.0;0
2285;"[array([['Х', 'М', 'П'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'К', 'Х']], dtype='<U1')]";['М', 'П', 'Ш', 'К'];[1, 2, 6, 7];grid_10333.png;[0, 3, 5, 8];{'М': 0, 'П': 1, 'Ш': 2, 'К': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 0, 3];[1, 2, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};4;1.0;'- М - -
1776;"[array([['Ф', 'Ж', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Г'];[0, 1, 3, 8];grid_9599.png;[2, 5, 6, 7];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Г': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};0;;
374;"[array([['Х', 'П', 'Т'],
       ['М', 'Х', 'К'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['П', 'Т', 'М', 'К'];[1, 2, 3, 5];grid_2066.png;[0, 6, 7, 8];{'П': 0, 'Т': 1, 'М': 2, 'К': 3};{'П': [1, 2, 3], 'Т': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};1;1.0;5
1830;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Л', 'Ф']], dtype='<U1')]";['Г', 'Ж', 'Л', 'Ф'];[2, 6, 7, 8];grid_9655.png;[0, 1, 3, 5];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;0.0;'Ф - - -
686;"[array([['Т', 'П', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['Т', 'П', 'Ш', 'К'];[0, 1, 3, 6];grid_2877.png;[2, 5, 7, 8];{'Т': 0, 'П': 1, 'Ш': 2, 'К': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;0.0;'- - Т -
3955;"[array([['М', 'Ж', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['М', 'Ж', 'Ф', 'Г'];[0, 1, 5, 8];grid_13452.png;[2, 3, 6, 7];{'М': 0, 'Ж': 1, 'Ф': 2, 'Г': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Г': 0, 'Ж': 1, 'М': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'М': [1, 3], 'Ф': [2]};3;0.0;8
2619;"[array([['Х', 'П', 'Ш'],
       ['К', 'Х', 'Х'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['П', 'Ш', 'К', 'Д'];[1, 2, 3, 6];grid_11027.png;[0, 5, 7, 8];{'П': 0, 'Ш': 1, 'К': 2, 'Д': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 1, 0];[2, 3, 6, 7];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};4;1.0;'- К - -
1183;"[array([['М', 'Х', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Т', 'Ж', 'Х']], dtype='<U1')]";['М', 'Ф', 'Т', 'Ж'];[0, 3, 6, 7];grid_4369.png;[1, 2, 5, 8];{'М': 0, 'Ф': 1, 'Т': 2, 'Ж': 3};{'М': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'Ж': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};0;;
4193;"[array([['Х', 'Г', 'Х'],
       ['П', 'Х', 'Ш'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['Г', 'П', 'Ш', 'Д'];[1, 3, 5, 8];grid_13768.png;[0, 2, 6, 7];{'Г': 0, 'П': 1, 'Ш': 2, 'Д': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};1;0.0;2
547;"[array([['Ф', 'К', 'Т'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Ф', 'К', 'Т', 'М'];[0, 1, 2, 7];grid_2314.png;[3, 5, 6, 8];{'Ф': 0, 'К': 1, 'Т': 2, 'М': 3};{'Ф': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;1.0;3
1549;"[array([['Х', 'Х', 'Ш'],
       ['Л', 'Х', 'П'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['Ш', 'Л', 'П', 'Г'];[2, 3, 5, 6];grid_9226.png;[0, 1, 7, 8];{'Ш': 0, 'Л': 1, 'П': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};1;0.0;1
419;"[array([['К', 'Т', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['К', 'Т', 'Ж', 'М'];[0, 1, 5, 8];grid_2182.png;[2, 3, 6, 7];{'К': 0, 'Т': 1, 'Ж': 2, 'М': 3};{'К': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};3;1.0;5
1602;"[array([['Х', 'Г', 'П'],
       ['Х', 'Х', 'Ф'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Г', 'П', 'Ф', 'Л'];[1, 2, 5, 6];grid_9280.png;[0, 3, 7, 8];{'Г': 0, 'П': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[5, 8, 7, 0];[1, 2, 3, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};4;0.0;'- - Л -
1995;"[array([['Д', 'Х', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'К', 'М']], dtype='<U1')]";['Д', 'Ж', 'К', 'М'];[0, 2, 7, 8];grid_9965.png;[1, 3, 5, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 3, 6];[0, 1, 5, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};0;;
104;"[array([['Х', 'Ш', 'Л'],
       ['П', 'Х', 'Х'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['Ш', 'Л', 'П', 'Т'];[1, 2, 3, 7];grid_1438.png;[0, 5, 6, 8];{'Ш': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;1.0;'- - Т -
2758;"[array([['Х', 'Ф', 'К'],
       ['Х', 'Х', 'Д'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Ф', 'К', 'Д', 'Ж'];[1, 2, 5, 6];grid_11450.png;[0, 3, 7, 8];{'Ф': 0, 'К': 1, 'Д': 2, 'Ж': 3};{'Ф': [1, 2, 3], 'К': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 7, 0];[1, 2, 3, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'Ф': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'Ф': [2]};1;0.0;3
1031;"[array([['П', 'М', 'Х'],
       ['Х', 'Х', 'Т'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['П', 'М', 'Т', 'Ш'];[0, 1, 5, 8];grid_3932.png;[2, 3, 6, 7];{'П': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'П': [1, 2, 3], 'М': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'М': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'М': [1, 2, 3], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
1821;"[array([['Х', 'Х', 'Г'],
       ['Ф', 'Х', 'Л'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Г', 'Ф', 'Л', 'Ж'];[2, 3, 5, 6];grid_9646.png;[0, 1, 7, 8];{'Г': 0, 'Ф': 1, 'Л': 2, 'Ж': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;1.0;'- - Л -
389;"[array([['Х', 'К', 'Х'],
       ['Х', 'Х', 'М'],
       ['Т', 'П', 'Х']], dtype='<U1')]";['К', 'М', 'Т', 'П'];[1, 5, 6, 7];grid_2082.png;[0, 2, 3, 8];{'К': 0, 'М': 1, 'Т': 2, 'П': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Т': [0, 1, 3], 'П': [0, 1, 2]};[5, 7, 0, 3];[1, 2, 6, 8];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};0;;
1823;"[array([['Х', 'Х', 'Ф'],
       ['Г', 'Х', 'Ж'],
       ['Х', 'Х', 'Л']], dtype='<U1')]";['Ф', 'Г', 'Ж', 'Л'];[2, 3, 5, 8];grid_9648.png;[0, 1, 6, 7];{'Ф': 0, 'Г': 1, 'Ж': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};1;0.0;6
515;"[array([['Х', 'К', 'Ш'],
       ['Х', 'Х', 'Т'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['К', 'Ш', 'Т', 'М'];[1, 2, 5, 7];grid_2281.png;[0, 3, 6, 8];{'К': 0, 'Ш': 1, 'Т': 2, 'М': 3};{'К': [1, 2, 3], 'Ш': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};3;1.0;5
4124;"[array([['Х', 'Д', 'Х'],
       ['Г', 'Х', 'Ж'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Д', 'Г', 'Ж', 'П'];[1, 3, 5, 6];grid_13696.png;[0, 2, 7, 8];{'Д': 0, 'Г': 1, 'Ж': 2, 'П': 3};{'Д': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'П': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};2;1.0;'- Г - -
