;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
1437;"[array([['П', 'Л', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['П', 'Л', 'Ж', 'Г'];[0, 1, 5, 6];grid_9110.png;[2, 3, 7, 8];{'П': 0, 'Л': 1, 'Ж': 2, 'Г': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Ж': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 7, 0];[1, 3, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};0;;
2821;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Д', 'К']], dtype='<U1')]";['Ш', 'Ф', 'Д', 'К'];[0, 6, 7, 8];grid_11515.png;[1, 2, 3, 5];{'Ш': 0, 'Ф': 1, 'Д': 2, 'К': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[2, 0, 3, 6];[1, 5, 7, 8];{'Д': 0, 'К': 1, 'Ф': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'Ф': [3], 'Ш': [2]};1;1.0;0
50;"[array([['Х', 'Т', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Ж', 'Х', 'П']], dtype='<U1')]";['Т', 'Л', 'Ж', 'П'];[1, 5, 6, 8];grid_1383.png;[0, 2, 3, 7];{'Т': 0, 'Л': 1, 'Ж': 2, 'П': 3};{'Т': [1, 2, 3], 'Л': [0, 2, 3], 'Ж': [0, 1, 3], 'П': [0, 1, 2]};[5, 7, 0, 6];[1, 2, 3, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};3;1.0;0
2453;"[array([['К', 'Ш', 'Х'],
       ['М', 'Х', 'Ф'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['К', 'Ш', 'М', 'Ф'];[0, 1, 3, 5];grid_10786.png;[2, 6, 7, 8];{'К': 0, 'Ш': 1, 'М': 2, 'Ф': 3};{'К': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'К': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;8
65;"[array([['Х', 'Х', 'Х'],
       ['П', 'Х', 'Ж'],
       ['Х', 'Т', 'Л']], dtype='<U1')]";['П', 'Ж', 'Т', 'Л'];[3, 5, 7, 8];grid_1398.png;[0, 1, 2, 6];{'П': 0, 'Ж': 1, 'Т': 2, 'Л': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};4;0.0;'- - Т -
2144;"[array([['Х', 'К', 'Ф'],
       ['М', 'Х', 'Х'],
       ['Х', 'Д', 'Х']], dtype='<U1')]";['К', 'Ф', 'М', 'Д'];[1, 2, 3, 7];grid_10118.png;[0, 5, 6, 8];{'К': 0, 'Ф': 1, 'М': 2, 'Д': 3};{'К': [1, 2, 3], 'Ф': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};0;;
8;"[array([['Л', 'Ж', 'Х'],
       ['Т', 'Х', 'Х'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['Л', 'Ж', 'Т', 'П'];[0, 1, 3, 8];grid_1339.png;[2, 5, 6, 7];{'Л': 0, 'Ж': 1, 'Т': 2, 'П': 3};{'Л': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};1;0.0;2
2174;"[array([['Х', 'Х', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Д', 'К', 'М']], dtype='<U1')]";['Ф', 'Д', 'К', 'М'];[3, 6, 7, 8];grid_10149.png;[0, 1, 2, 5];{'Ф': 0, 'Д': 1, 'К': 2, 'М': 3};{'Ф': [1, 2, 3], 'Д': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[1, 0, 3, 6];[2, 5, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};0;;
1526;"[array([['Л', 'Х', 'Х'],
       ['Х', 'Х', 'Г'],
       ['П', 'Ш', 'Х']], dtype='<U1')]";['Л', 'Г', 'П', 'Ш'];[0, 5, 6, 7];grid_9202.png;[1, 2, 3, 8];{'Л': 0, 'Г': 1, 'П': 2, 'Ш': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'П': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};0;;
2131;"[array([['Д', 'Х', 'К'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'Ф']], dtype='<U1')]";['Д', 'К', 'М', 'Ф'];[0, 2, 7, 8];grid_10105.png;[1, 3, 5, 6];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 3, 6];[0, 1, 5, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};1;1.0;8
131;"[array([['Х', 'Х', 'Х'],
       ['П', 'Х', 'Л'],
       ['Т', 'Ш', 'Х']], dtype='<U1')]";['П', 'Л', 'Т', 'Ш'];[3, 5, 6, 7];grid_1466.png;[0, 1, 2, 8];{'П': 0, 'Л': 1, 'Т': 2, 'Ш': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
2408;"[array([['Ф', 'Х', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['М', 'Х', 'К']], dtype='<U1')]";['Ф', 'Ж', 'М', 'К'];[0, 3, 6, 8];grid_10740.png;[1, 2, 5, 7];{'Ф': 0, 'Ж': 1, 'М': 2, 'К': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};1;0.0;1
83;"[array([['Л', 'Х', 'П'],
       ['Т', 'Х', 'Ш'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Л', 'П', 'Т', 'Ш'];[0, 2, 3, 5];grid_1416.png;[1, 6, 7, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 8, 1, 7];[0, 3, 5, 6];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};3;1.0;8
1976;"[array([['К', 'Д', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['К', 'Д', 'Ж', 'М'];[0, 1, 2, 8];grid_9945.png;[3, 5, 6, 7];{'К': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'К': [1, 2, 3], 'Д': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};0;;
1377;"[array([['П', 'Х', 'Ф'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['П', 'Ф', 'Ш', 'Т'];[0, 2, 3, 7];grid_5548.png;[1, 5, 6, 8];{'П': 0, 'Ф': 1, 'Ш': 2, 'Т': 3};{'П': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'П': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'П': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;0
3270;"[array([['М', 'Г', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['М', 'Г', 'Ж', 'Д'];[0, 1, 3, 6];grid_12537.png;[2, 5, 7, 8];{'М': 0, 'Г': 1, 'Ж': 2, 'Д': 3};{'М': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};3;1.0;5
916;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'К', 'Т']], dtype='<U1')]";['Ш', 'Ф', 'К', 'Т'];[0, 5, 7, 8];grid_3394.png;[1, 2, 3, 6];{'Ш': 0, 'Ф': 1, 'К': 2, 'Т': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'К': [0, 1, 3], 'Т': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'К': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'- Т - -
1441;"[array([['Ж', 'Л', 'Х'],
       ['Х', 'Х', 'Х'],
       ['П', 'Х', 'Г']], dtype='<U1')]";['Ж', 'Л', 'П', 'Г'];[0, 1, 6, 8];grid_9114.png;[2, 3, 5, 7];{'Ж': 0, 'Л': 1, 'П': 2, 'Г': 3};{'Ж': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};1;1.0;1
2067;"[array([['Ш', 'Х', 'Х'],
       ['М', 'Х', 'Х'],
       ['К', 'Д', 'Х']], dtype='<U1')]";['Ш', 'М', 'К', 'Д'];[0, 3, 6, 7];grid_10039.png;[1, 2, 5, 8];{'Ш': 0, 'М': 1, 'К': 2, 'Д': 3};{'Ш': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};1;1.0;6
1617;"[array([['Х', 'Х', 'Г'],
       ['П', 'Х', 'Л'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['Г', 'П', 'Л', 'Ф'];[2, 3, 5, 6];grid_9296.png;[0, 1, 7, 8];{'Г': 0, 'П': 1, 'Л': 2, 'Ф': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};0;;
2033;"[array([['Х', 'Х', 'М'],
       ['Х', 'Х', 'К'],
       ['Х', 'Ж', 'Д']], dtype='<U1')]";['М', 'К', 'Ж', 'Д'];[2, 5, 7, 8];grid_10004.png;[0, 1, 3, 6];{'М': 0, 'К': 1, 'Ж': 2, 'Д': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[8, 7, 3, 6];[0, 1, 2, 5];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};2;1.0;'- К - -
1734;"[array([['Х', 'Ш', 'Ф'],
       ['П', 'Х', 'Л'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ш', 'Ф', 'П', 'Л'];[1, 2, 3, 5];grid_9486.png;[0, 6, 7, 8];{'Ш': 0, 'Ф': 1, 'П': 2, 'Л': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'П': [0, 1, 3], 'Л': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Л': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;6
2024;"[array([['Х', 'М', 'Х'],
       ['Х', 'Х', 'Х'],
       ['К', 'Д', 'Ж']], dtype='<U1')]";['М', 'К', 'Д', 'Ж'];[1, 6, 7, 8];grid_9995.png;[0, 2, 3, 5];{'М': 0, 'К': 1, 'Д': 2, 'Ж': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};2;1.0;'- - Д -
1586;"[array([['Г', 'Х', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Л', 'П', 'Х']], dtype='<U1')]";['Г', 'Ф', 'Л', 'П'];[0, 2, 6, 7];grid_9263.png;[1, 3, 5, 8];{'Г': 0, 'Ф': 1, 'Л': 2, 'П': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};0;;
491;"[array([['М', 'Х', 'Т'],
       ['Ш', 'Х', 'К'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['М', 'Т', 'Ш', 'К'];[0, 2, 3, 5];grid_2256.png;[1, 6, 7, 8];{'М': 0, 'Т': 1, 'Ш': 2, 'К': 3};{'М': [1, 2, 3], 'Т': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 1, 7];[0, 3, 5, 6];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};3;0.0;0
4478;"[array([['Х', 'Х', 'Д'],
       ['Ж', 'Х', 'Х'],
       ['Х', 'Ф', 'Г']], dtype='<U1')]";['Д', 'Ж', 'Ф', 'Г'];[2, 3, 7, 8];grid_14201.png;[0, 1, 5, 6];{'Д': 0, 'Ж': 1, 'Ф': 2, 'Г': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'Ф': [2]};0;;
713;"[array([['Т', 'Х', 'Х'],
       ['Х', 'Х', 'Х'],
       ['П', 'К', 'Ш']], dtype='<U1')]";['Т', 'П', 'К', 'Ш'];[0, 6, 7, 8];grid_2905.png;[1, 2, 3, 5];{'Т': 0, 'П': 1, 'К': 2, 'Ш': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 0, 3, 6];[1, 5, 7, 8];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
3455;"[array([['Х', 'Х', 'М'],
       ['Д', 'Х', 'Г'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['М', 'Д', 'Г', 'Ф'];[2, 3, 5, 8];grid_12728.png;[0, 1, 6, 7];{'М': 0, 'Д': 1, 'Г': 2, 'Ф': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'Г': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Г': 0, 'Д': 1, 'М': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ф': [2]};4;1.0;'- Д - -
112;"[array([['Х', 'Ш', 'Х'],
       ['Т', 'Х', 'Л'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Ш', 'Т', 'Л', 'П'];[1, 3, 5, 6];grid_1446.png;[0, 2, 7, 8];{'Ш': 0, 'Т': 1, 'Л': 2, 'П': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};1;0.0;8
3330;"[array([['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['М', 'Г', 'Д']], dtype='<U1')]";['Ж', 'М', 'Г', 'Д'];[3, 6, 7, 8];grid_12599.png;[0, 1, 2, 5];{'Ж': 0, 'М': 1, 'Г': 2, 'Д': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'Г': [0, 1, 3], 'Д': [0, 1, 2]};[1, 0, 3, 6];[2, 5, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};3;1.0;0
2978;"[array([['Х', 'Х', 'К'],
       ['П', 'Х', 'Ш'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['К', 'П', 'Ш', 'Ф'];[2, 3, 5, 7];grid_11957.png;[0, 1, 6, 8];{'К': 0, 'П': 1, 'Ш': 2, 'Ф': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'К': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'- - - Ф
3272;"[array([['Д', 'Ж', 'Х'],
       ['Г', 'Х', 'Х'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Д', 'Ж', 'Г', 'М'];[0, 1, 3, 8];grid_12539.png;[2, 5, 6, 7];{'Д': 0, 'Ж': 1, 'Г': 2, 'М': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'Г': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};3;0.0;3
1712;"[array([['П', 'Ш', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Ф', 'Х']], dtype='<U1')]";['П', 'Ш', 'Л', 'Ф'];[0, 1, 6, 7];grid_9463.png;[2, 3, 5, 8];{'П': 0, 'Ш': 1, 'Л': 2, 'Ф': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'Л': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'Л - - -
465;"[array([['Х', 'Х', 'К'],
       ['Ж', 'Х', 'Х'],
       ['Т', 'Х', 'М']], dtype='<U1')]";['К', 'Ж', 'Т', 'М'];[2, 3, 6, 8];grid_2230.png;[0, 1, 5, 7];{'К': 0, 'Ж': 1, 'Т': 2, 'М': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};2;1.0;'К - - -
