;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
4495;"[array([['Г', 'Д', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Ш', 'Х']], dtype='<U1')]";['Г', 'Д', 'Ф', 'Ш'];[0, 1, 3, 7];grid_14218.png;[2, 5, 6, 8];{'Г': 0, 'Д': 1, 'Ф': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 1, 3];[0, 6, 7, 8];{'Г': 0, 'Д': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'Ф': [3], 'Ш': [2]};3;0.0;8
465;"[array([['Х', 'Х', 'К'],
       ['Ж', 'Х', 'Х'],
       ['Т', 'Х', 'М']], dtype='<U1')]";['К', 'Ж', 'Т', 'М'];[2, 3, 6, 8];grid_2230.png;[0, 1, 5, 7];{'К': 0, 'Ж': 1, 'Т': 2, 'М': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};2;1.0;'- - Т -
4381;"[array([['Ш', 'Х', 'Х'],
       ['Д', 'Х', 'Х'],
       ['Х', 'П', 'Ф']], dtype='<U1')]";['Ш', 'Д', 'П', 'Ф'];[0, 3, 7, 8];grid_14031.png;[1, 2, 5, 6];{'Ш': 0, 'Д': 1, 'П': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'Д': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Д': [1], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
444;"[array([['Х', 'Т', 'Ж'],
       ['К', 'Х', 'Х'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Т', 'Ж', 'К', 'М'];[1, 2, 3, 7];grid_2208.png;[0, 5, 6, 8];{'Т': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Т': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};2;0.0;'- - Ж -
1709;"[array([['П', 'Ф', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Ш', 'Х', 'Х']], dtype='<U1')]";['П', 'Ф', 'Л', 'Ш'];[0, 1, 5, 6];grid_9460.png;[2, 3, 7, 8];{'П': 0, 'Ф': 1, 'Л': 2, 'Ш': 3};{'П': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 7, 0];[1, 3, 6, 8];{'Л': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'- Ф - -
3280;"[array([['Г', 'Х', 'Д'],
       ['Ж', 'Х', 'Х'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Г', 'Д', 'Ж', 'М'];[0, 2, 3, 6];grid_12547.png;[1, 5, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};4;1.0;'- - - М
314;"[array([['Х', 'Ш', 'Л'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Х', 'Т']], dtype='<U1')]";['Ш', 'Л', 'Ф', 'Т'];[1, 2, 6, 8];grid_1934.png;[0, 3, 5, 7];{'Ш': 0, 'Л': 1, 'Ф': 2, 'Т': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;3
3124;"[array([['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'П'],
       ['Д', 'Х', 'М']], dtype='<U1')]";['Ж', 'П', 'Д', 'М'];[3, 5, 6, 8];grid_12387.png;[0, 1, 2, 7];{'Ж': 0, 'П': 1, 'Д': 2, 'М': 3};{'Ж': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};3;0.0;8
889;"[array([['Ф', 'К', 'Х'],
       ['Т', 'Х', 'Ш'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'К', 'Т', 'Ш'];[0, 1, 3, 5];grid_3366.png;[2, 6, 7, 8];{'Ф': 0, 'К': 1, 'Т': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'К': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
3056;"[array([['Х', 'Х', 'Х'],
       ['Г', 'Х', 'Д'],
       ['М', 'Х', 'П']], dtype='<U1')]";['Г', 'Д', 'М', 'П'];[3, 5, 6, 8];grid_12317.png;[0, 1, 2, 7];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'П': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'П': [1, 2]};1;0.0;0
280;"[array([['Л', 'Ш', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['Л', 'Ш', 'Ф', 'Т'];[0, 1, 3, 8];grid_1899.png;[2, 5, 6, 7];{'Л': 0, 'Ш': 1, 'Ф': 2, 'Т': 3};{'Л': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'- Ш - -
4099;"[array([['Д', 'Х', 'П'],
       ['Х', 'Х', 'Ж'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['Д', 'П', 'Ж', 'Г'];[0, 2, 5, 6];grid_13670.png;[1, 3, 7, 8];{'Д': 0, 'П': 1, 'Ж': 2, 'Г': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Г': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};3;1.0;2
1276;"[array([['Х', 'Т', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Ш', 'М']], dtype='<U1')]";['Т', 'Ф', 'Ш', 'М'];[1, 6, 7, 8];grid_4465.png;[0, 2, 3, 5];{'Т': 0, 'Ф': 1, 'Ш': 2, 'М': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
1430;"[array([['Л', 'Г', 'П'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Л', 'Г', 'П', 'Ж'];[0, 1, 2, 6];grid_9103.png;[3, 5, 7, 8];{'Л': 0, 'Г': 1, 'П': 2, 'Ж': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'П': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};2;1.0;'Л - - -
2103;"[array([['Х', 'Х', 'Х'],
       ['К', 'Х', 'Ш'],
       ['Д', 'М', 'Х']], dtype='<U1')]";['К', 'Ш', 'Д', 'М'];[3, 5, 6, 7];grid_10076.png;[0, 1, 2, 8];{'К': 0, 'Ш': 1, 'Д': 2, 'М': 3};{'К': [1, 2, 3], 'Ш': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};0;;
155;"[array([['Л', 'Х', 'Ф'],
       ['Х', 'Х', 'Т'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Т', 'П'];[0, 2, 5, 6];grid_1490.png;[1, 3, 7, 8];{'Л': 0, 'Ф': 1, 'Т': 2, 'П': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};0;;
3332;"[array([['М', 'Д', 'Ш'],
       ['Г', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['М', 'Д', 'Ш', 'Г'];[0, 1, 2, 3];grid_12601.png;[5, 6, 7, 8];{'М': 0, 'Д': 1, 'Ш': 2, 'Г': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'Ш': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};0;;
1686;"[array([['Х', 'Х', 'П'],
       ['Ж', 'Х', 'Л'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['П', 'Ж', 'Л', 'Ф'];[2, 3, 5, 7];grid_9437.png;[0, 1, 6, 8];{'П': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'Ж': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};3;1.0;3
490;"[array([['Т', 'Ш', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'К']], dtype='<U1')]";['Т', 'Ш', 'М', 'К'];[0, 1, 7, 8];grid_2255.png;[2, 3, 5, 6];{'Т': 0, 'Ш': 1, 'М': 2, 'К': 3};{'Т': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;0.0;'К - - -
1830;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Л', 'Ф']], dtype='<U1')]";['Г', 'Ж', 'Л', 'Ф'];[2, 6, 7, 8];grid_9655.png;[0, 1, 3, 5];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;1.0;'- Ж - -
487;"[array([['Т', 'К', 'Х'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Т', 'К', 'Ш', 'М'];[0, 1, 5, 8];grid_2252.png;[2, 3, 6, 7];{'Т': 0, 'К': 1, 'Ш': 2, 'М': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;0.0;'- - Ш -
1826;"[array([['Х', 'Х', 'Л'],
       ['Г', 'Х', 'Х'],
       ['Х', 'Ж', 'Ф']], dtype='<U1')]";['Л', 'Г', 'Ж', 'Ф'];[2, 3, 7, 8];grid_9651.png;[0, 1, 5, 6];{'Л': 0, 'Г': 1, 'Ж': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;0.0;'Г - - -
1910;"[array([['М', 'Д', 'Х'],
       ['П', 'Х', 'Х'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['М', 'Д', 'П', 'К'];[0, 1, 3, 6];grid_9807.png;[2, 5, 7, 8];{'М': 0, 'Д': 1, 'П': 2, 'К': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;0.0;'- - П -
215;"[array([['Л', 'Ф', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['Л', 'Ф', 'Ж', 'Т'];[0, 1, 5, 8];grid_1832.png;[2, 3, 6, 7];{'Л': 0, 'Ф': 1, 'Ж': 2, 'Т': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;1.0;1
2994;"[array([['Д', 'М', 'Г'],
       ['Х', 'Х', 'Х'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Д', 'М', 'Г', 'П'];[0, 1, 2, 6];grid_12253.png;[3, 5, 7, 8];{'Д': 0, 'М': 1, 'Г': 2, 'П': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'Г': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'П': [1, 2]};0;;
920;"[array([['Х', 'Ш', 'Ф'],
       ['К', 'Х', 'Х'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['Ш', 'Ф', 'К', 'Т'];[1, 2, 3, 7];grid_3398.png;[0, 5, 6, 8];{'Ш': 0, 'Ф': 1, 'К': 2, 'Т': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'К': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'К': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;0.0;'- - Ф -
3022;"[array([['Д', 'Х', 'Х'],
       ['Х', 'Х', 'П'],
       ['Г', 'М', 'Х']], dtype='<U1')]";['Д', 'П', 'Г', 'М'];[0, 5, 6, 7];grid_12282.png;[1, 2, 3, 8];{'Д': 0, 'П': 1, 'Г': 2, 'М': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'М': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- Д - -
851;"[array([['Х', 'Ж', 'К'],
       ['Ф', 'Х', 'Х'],
       ['Т', 'Х', 'Х']], dtype='<U1')]";['Ж', 'К', 'Ф', 'Т'];[1, 2, 3, 6];grid_3327.png;[0, 5, 7, 8];{'Ж': 0, 'К': 1, 'Ф': 2, 'Т': 3};{'Ж': [1, 2, 3], 'К': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 1, 0];[2, 3, 6, 7];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;1.0;3
1527;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'П'],
       ['Г', 'Х', 'Л']], dtype='<U1')]";['Ш', 'П', 'Г', 'Л'];[0, 5, 6, 8];grid_9203.png;[1, 2, 3, 7];{'Ш': 0, 'П': 1, 'Г': 2, 'Л': 3};{'Ш': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Л': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};4;1.0;'- - П -
601;"[array([['Х', 'Х', 'Ф'],
       ['К', 'Х', 'Х'],
       ['Т', 'Х', 'М']], dtype='<U1')]";['Ф', 'К', 'Т', 'М'];[2, 3, 6, 8];grid_2370.png;[0, 1, 5, 7];{'Ф': 0, 'К': 1, 'Т': 2, 'М': 3};{'Ф': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- Т - -
1547;"[array([['Х', 'П', 'Х'],
       ['Х', 'Х', 'Г'],
       ['Х', 'Л', 'Ш']], dtype='<U1')]";['П', 'Г', 'Л', 'Ш'];[1, 5, 7, 8];grid_9224.png;[0, 2, 3, 6];{'П': 0, 'Г': 1, 'Л': 2, 'Ш': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};0;;
821;"[array([['Ж', 'К', 'Х'],
       ['Ф', 'Х', 'Т'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ж', 'К', 'Ф', 'Т'];[0, 1, 3, 5];grid_3296.png;[2, 6, 7, 8];{'Ж': 0, 'К': 1, 'Ф': 2, 'Т': 3};{'Ж': [1, 2, 3], 'К': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- - Ф -
3147;"[array([['Ш', 'Х', 'П'],
       ['Х', 'Х', 'Д'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Ш', 'П', 'Д', 'М'];[0, 2, 5, 6];grid_12410.png;[1, 3, 7, 8];{'Ш': 0, 'П': 1, 'Д': 2, 'М': 3};{'Ш': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};4;1.0;'- - П -
