;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
3725;"[array([['Х', 'Х', 'Ш'],
       ['М', 'Х', 'П'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['Ш', 'М', 'П', 'Г'];[2, 3, 5, 6];grid_13076.png;[0, 1, 7, 8];{'Ш': 0, 'М': 1, 'П': 2, 'Г': 3};{'Ш': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Г': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};3;1.0;8
836;"[array([['Ж', 'Х', 'К'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['Ж', 'К', 'Ф', 'Т'];[0, 2, 5, 7];grid_3311.png;[1, 3, 6, 8];{'Ж': 0, 'К': 1, 'Ф': 2, 'Т': 3};{'Ж': [1, 2, 3], 'К': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;0.0;8
4205;"[array([['Х', 'Х', 'Д'],
       ['П', 'Х', 'Х'],
       ['Г', 'Х', 'Ш']], dtype='<U1')]";['Д', 'П', 'Г', 'Ш'];[2, 3, 6, 8];grid_13780.png;[0, 1, 5, 7];{'Д': 0, 'П': 1, 'Г': 2, 'Ш': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};3;1.0;1
1178;"[array([['Ж', 'Х', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['М', 'Т', 'Х']], dtype='<U1')]";['Ж', 'Ф', 'М', 'Т'];[0, 2, 6, 7];grid_4363.png;[1, 3, 5, 8];{'Ж': 0, 'Ф': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2, 3], 'Ф': [0, 2, 3], 'М': [0, 1, 3], 'Т': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Ж': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};0;;
1503;"[array([['П', 'Ш', 'Х'],
       ['Г', 'Х', 'Х'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['П', 'Ш', 'Г', 'Л'];[0, 1, 3, 7];grid_9178.png;[2, 5, 6, 8];{'П': 0, 'Ш': 1, 'Г': 2, 'Л': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'Г': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 1, 3];[0, 6, 7, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};4;0.0;'- Г - -
832;"[array([['Т', 'Х', 'К'],
       ['Ж', 'Х', 'Х'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['Т', 'К', 'Ж', 'Ф'];[0, 2, 3, 6];grid_3307.png;[1, 5, 7, 8];{'Т': 0, 'К': 1, 'Ж': 2, 'Ф': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;1.0;0
4211;"[array([['Х', 'Х', 'Х'],
       ['Г', 'Х', 'Д'],
       ['П', 'Ш', 'Х']], dtype='<U1')]";['Г', 'Д', 'П', 'Ш'];[3, 5, 6, 7];grid_13786.png;[0, 1, 2, 8];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'Ш': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};1;0.0;2
210;"[array([['Ж', 'Л', 'Х'],
       ['Т', 'Х', 'Х'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['Ж', 'Л', 'Т', 'Ф'];[0, 1, 3, 6];grid_1827.png;[2, 5, 7, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};0;;
3726;"[array([['Х', 'Х', 'М'],
       ['П', 'Х', 'Г'],
       ['Х', 'Ш', 'Х']], dtype='<U1')]";['М', 'П', 'Г', 'Ш'];[2, 3, 5, 7];grid_13077.png;[0, 1, 6, 8];{'М': 0, 'П': 1, 'Г': 2, 'Ш': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'Г': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};0;;
234;"[array([['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Л', 'Т', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Т'];[0, 5, 6, 7];grid_1852.png;[1, 2, 3, 8];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;0.0;3
1949;"[array([['Х', 'П', 'Х'],
       ['Д', 'Х', 'К'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['П', 'Д', 'К', 'М'];[1, 3, 5, 8];grid_9848.png;[0, 2, 6, 7];{'П': 0, 'Д': 1, 'К': 2, 'М': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- - М -
1772;"[array([['Л', 'Г', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['Л', 'Г', 'Ж', 'Ф'];[0, 1, 2, 8];grid_9595.png;[3, 5, 6, 7];{'Л': 0, 'Г': 1, 'Ж': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};1;1.0;1
3159;"[array([['П', 'Х', 'Х'],
       ['Х', 'Х', 'Д'],
       ['М', 'Х', 'Ш']], dtype='<U1')]";['П', 'Д', 'М', 'Ш'];[0, 5, 6, 8];grid_12423.png;[1, 2, 3, 7];{'П': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};2;0.0;'- М - -
220;"[array([['Т', 'Х', 'Ф'],
       ['Ж', 'Х', 'Х'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Ж', 'Л'];[0, 2, 3, 6];grid_1837.png;[1, 5, 7, 8];{'Т': 0, 'Ф': 1, 'Ж': 2, 'Л': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;1.0;'Т - - -
2591;"[array([['П', 'Д', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'К', 'Х']], dtype='<U1')]";['П', 'Д', 'Ш', 'К'];[0, 1, 3, 7];grid_10998.png;[2, 5, 6, 8];{'П': 0, 'Д': 1, 'Ш': 2, 'К': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 1, 3];[0, 6, 7, 8];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};3;0.0;7
3989;"[array([['Х', 'Г', 'Х'],
       ['Ж', 'Х', 'Ф'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Г', 'Ж', 'Ф', 'М'];[1, 3, 5, 8];grid_13488.png;[0, 2, 6, 7];{'Г': 0, 'Ж': 1, 'Ф': 2, 'М': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'М': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Г': 0, 'Ж': 1, 'М': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'М': [1, 3], 'Ф': [2]};0;;
733;"[array([['Х', 'Х', 'Т'],
       ['П', 'Х', 'К'],
       ['Ш', 'Х', 'Х']], dtype='<U1')]";['Т', 'П', 'К', 'Ш'];[2, 3, 5, 6];grid_2926.png;[0, 1, 7, 8];{'Т': 0, 'П': 1, 'К': 2, 'Ш': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;1.0;'Т - - -
3290;"[array([['М', 'Х', 'Х'],
       ['Г', 'Х', 'Ж'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['М', 'Г', 'Ж', 'Д'];[0, 3, 5, 8];grid_12558.png;[1, 2, 6, 7];{'М': 0, 'Г': 1, 'Ж': 2, 'Д': 3};{'М': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};2;1.0;'- - Ж -
192;"[array([['Х', 'Х', 'Л'],
       ['П', 'Х', 'Х'],
       ['Ф', 'Т', 'Х']], dtype='<U1')]";['Л', 'П', 'Ф', 'Т'];[2, 3, 6, 7];grid_1529.png;[0, 1, 5, 8];{'Л': 0, 'П': 1, 'Ф': 2, 'Т': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[8, 1, 0, 3];[2, 5, 6, 7];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;1.0;2
1995;"[array([['Д', 'Х', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'К', 'М']], dtype='<U1')]";['Д', 'Ж', 'К', 'М'];[0, 2, 7, 8];grid_9965.png;[1, 3, 5, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 3, 6];[0, 1, 5, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};3;1.0;8
170;"[array([['Х', 'Ф', 'П'],
       ['Л', 'Х', 'Т'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'П', 'Л', 'Т'];[1, 2, 3, 5];grid_1506.png;[0, 6, 7, 8];{'Ф': 0, 'П': 1, 'Л': 2, 'Т': 3};{'Ф': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;1.0;8
3382;"[array([['Х', 'Г', 'Х'],
       ['Х', 'Х', 'Д'],
       ['М', 'Х', 'Ш']], dtype='<U1')]";['Г', 'Д', 'М', 'Ш'];[1, 5, 6, 8];grid_12653.png;[0, 2, 3, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 7, 0, 6];[1, 2, 3, 8];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};2;1.0;'- Д - -
222;"[array([['Т', 'Х', 'Ж'],
       ['Л', 'Х', 'Х'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['Т', 'Ж', 'Л', 'Ф'];[0, 2, 3, 8];grid_1839.png;[1, 5, 6, 7];{'Т': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Т': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 1, 6];[0, 3, 5, 7];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;1.0;'Ж - - -
3011;"[array([['Д', 'Х', 'М'],
       ['Х', 'Х', 'П'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['Д', 'М', 'П', 'Г'];[0, 2, 5, 6];grid_12270.png;[1, 3, 7, 8];{'Д': 0, 'М': 1, 'П': 2, 'Г': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'П': [1, 2]};3;0.0;1
326;"[array([['Х', 'Х', 'Ф'],
       ['Л', 'Х', 'Ш'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['Ф', 'Л', 'Ш', 'Т'];[2, 3, 5, 7];grid_1947.png;[0, 1, 6, 8];{'Ф': 0, 'Л': 1, 'Ш': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;1.0;3
4083;"[array([['Ж', 'Г', 'П'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Д', 'Х']], dtype='<U1')]";['Ж', 'Г', 'П', 'Д'];[0, 1, 2, 7];grid_13654.png;[3, 5, 6, 8];{'Ж': 0, 'Г': 1, 'П': 2, 'Д': 3};{'Ж': [1, 2, 3], 'Г': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};0;;
570;"[array([['Ф', 'Х', 'Х'],
       ['Т', 'Х', 'М'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Ф', 'Т', 'М', 'К'];[0, 3, 5, 8];grid_2338.png;[1, 2, 6, 7];{'Ф': 0, 'Т': 1, 'М': 2, 'К': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;0.0;0
1469;"[array([['Х', 'Г', 'П'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Ж', 'Х']], dtype='<U1')]";['Г', 'П', 'Л', 'Ж'];[1, 2, 6, 7];grid_9143.png;[0, 3, 5, 8];{'Г': 0, 'П': 1, 'Л': 2, 'Ж': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 0, 3];[1, 2, 6, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};1;1.0;2
2069;"[array([['М', 'Х', 'Х'],
       ['К', 'Х', 'Х'],
       ['Х', 'Ш', 'Д']], dtype='<U1')]";['М', 'К', 'Ш', 'Д'];[0, 3, 7, 8];grid_10041.png;[1, 2, 5, 6];{'М': 0, 'К': 1, 'Ш': 2, 'Д': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};4;1.0;'- - М -
1792;"[array([['Л', 'Х', 'Х'],
       ['Ж', 'Х', 'Г'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['Л', 'Ж', 'Г', 'Ф'];[0, 3, 5, 6];grid_9616.png;[1, 2, 7, 8];{'Л': 0, 'Ж': 1, 'Г': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Ж': [0, 2, 3], 'Г': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;0.0;'- - Л -
2644;"[array([['Х', 'Х', 'П'],
       ['Х', 'Х', 'Д'],
       ['К', 'Х', 'Ш']], dtype='<U1')]";['П', 'Д', 'К', 'Ш'];[2, 5, 6, 8];grid_11053.png;[0, 1, 3, 7];{'П': 0, 'Д': 1, 'К': 2, 'Ш': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'К': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 7, 0, 6];[1, 2, 3, 5];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};4;1.0;'- - П -
3947;"[array([['Ж', 'Ф', 'Г'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Ж', 'Ф', 'Г', 'М'];[0, 1, 2, 7];grid_13444.png;[3, 5, 6, 8];{'Ж': 0, 'Ф': 1, 'Г': 2, 'М': 3};{'Ж': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'Г': 0, 'Ж': 1, 'М': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'М': [1, 3], 'Ф': [2]};1;1.0;1
709;"[array([['Т', 'Х', 'Х'],
       ['П', 'Х', 'Х'],
       ['Х', 'К', 'Ш']], dtype='<U1')]";['Т', 'П', 'К', 'Ш'];[0, 3, 7, 8];grid_2901.png;[1, 2, 5, 6];{'Т': 0, 'П': 1, 'К': 2, 'Ш': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;1.0;'- - К -
